eval_id,x1,y1,x2,y2,x3,y3,angle,objective_value,max_stress,geometry_valid,stress_valid,fem_valid,failure_reason,best_feasible_objective_so_far
1467,13.27081574,11.55909807,43.53977506,34.22005103,26.32936449,34.62084898,24.46123556,,,False,False,False,circle 2 to capsule clearance is -5.962 mm; minimum is 1.000 mm,13025.3559
1468,31.62081232,46.70276254,15.57710207,51.97451507,46.40490396,13.94069478,71.79018233,,,False,False,False,capsule edge clearance is -5.433 mm; minimum is 2.000 mm,13025.3559
1469,36.58770161,28.96782379,12.97237437,33.18472034,21.88334646,22.26735676,73.24558756,,,False,False,False,circle 1 to capsule clearance is -0.488 mm; minimum is 1.000 mm,13025.3559
1470,14.26824297,34.45234498,27.11030277,20.09109471,33.55112062,44.67692142,37.94708345,,,False,False,False,capsule edge clearance is 0.136 mm; minimum is 2.000 mm,13025.3559
1471,20.46371613,26.08699385,17.20790634,32.31700538,43.87074308,34.4492965,39.26352283,,,False,False,False,capsule edge clearance is -1.049 mm; minimum is 2.000 mm,13025.3559
1472,20.11366771,47.80369937,38.75210971,19.02812229,14.54486953,32.77606423,13.12286018,,,False,False,False,capsule edge clearance is -5.129 mm; minimum is 2.000 mm,13025.3559
1473,46.48630765,18.68204066,18.43525022,39.20745921,39.6142431,24.18516767,82.60799021,,,False,False,False,circle 1 to capsule clearance is -10.393 mm; minimum is 1.000 mm,13025.3559
1474,29.26608985,33.89551733,10.57236729,42.90810665,16.68431939,35.61438133,1.411961643,,,False,False,False,capsule edge clearance is -3.312 mm; minimum is 2.000 mm,13025.3559
1475,32.23513625,32.29810626,30.19972246,16.73086563,13.19296701,22.58595388,70.40027565,,,False,False,False,capsule edge clearance is 1.500 mm; minimum is 2.000 mm,13025.3559
1476,28.1594763,21.70019484,30.69832755,36.29507152,19.16000496,26.31873617,10.13871117,,,False,False,False,capsule edge clearance is -0.645 mm; minimum is 2.000 mm,13025.3559
1477,24.41069067,32.79346216,43.87080966,14.47446234,40.45197971,16.70237762,8.596318308,,,False,False,False,capsule edge clearance is -0.312 mm; minimum is 2.000 mm,13025.3559
1478,44.6877299,20.77198214,46.79112988,42.10524334,31.13854527,25.35522649,6.230111804,,,False,False,False,circle 1 to capsule clearance is -13.083 mm; minimum is 1.000 mm,13025.3559
1479,13.69413126,17.70212741,8.558379022,41.37320718,35.04418893,47.11171311,52.56360988,,,False,False,False,capsule edge clearance is -4.537 mm; minimum is 2.000 mm,13025.3559
1480,40.12933161,19.41911657,45.64838074,8.805202232,29.35676339,40.46073245,87.97815914,,,False,False,False,capsule edge clearance is -0.453 mm; minimum is 2.000 mm,13025.3559
1481,27.62770948,37.11094843,49.77202454,8.08396976,46.80289871,24.52882614,75.58446017,,,False,False,False,circle 1 to capsule clearance is -0.430 mm; minimum is 1.000 mm,13025.3559
1482,35.44112819,42.96729835,27.42181294,25.99694948,38.94971502,26.88731062,60.21257816,,,False,False,False,circle 1 to capsule clearance is -10.612 mm; minimum is 1.000 mm,13025.3559
1483,25.57952736,40.69500423,28.61178017,24.23141908,25.51095847,30.07008619,34.66183729,,,False,False,False,circle 1 to capsule clearance is -7.722 mm; minimum is 1.000 mm,13025.3559
1484,30.06722304,44.19250896,15.01248717,46.33656739,38.05807135,35.51736553,40.47498842,,,False,False,False,circle 1 to circle 2 clearance is 0.207 mm; minimum is 1.000 mm,13025.3559
1485,14.89075276,33.69906793,51.883815,33.48369136,20.52997274,29.23985502,3.422962218,,,False,False,False,capsule edge clearance is 0.552 mm; minimum is 2.000 mm,13025.3559
1486,17.8846734,37.85937746,23.48656225,16.15404294,44.99409313,31.99372748,16.86963317,,,False,False,False,capsule edge clearance is -4.456 mm; minimum is 2.000 mm,13025.3559
1487,22.53651799,41.0446349,9.226775505,45.28645087,35.54520808,13.4244949,49.71795357,,,False,False,False,capsule edge clearance is -3.611 mm; minimum is 2.000 mm,13025.3559
1488,26.59676173,39.20165389,35.38067408,47.30806523,12.14813947,42.78493865,7.14421977,,,False,False,False,capsule edge clearance is -7.755 mm; minimum is 2.000 mm,13025.3559
1489,39.21469054,41.95386162,40.61925393,44.68568425,14.22230602,15.62231573,35.87789539,,,False,False,False,capsule edge clearance is -3.406 mm; minimum is 2.000 mm,13025.3559
1490,41.72888452,28.23436245,14.25659237,12.92432532,31.94667425,45.35384638,30.34385403,,,False,False,False,capsule edge clearance is 0.831 mm; minimum is 2.000 mm,13025.3559
1491,34.55173964,14.87050499,39.59626744,48.62376239,45.91206355,12.52905294,46.59875117,,,False,False,False,capsule edge clearance is -4.053 mm; minimum is 2.000 mm,13025.3559
1492,37.71974166,25.08452215,10.24736559,29.20948991,23.43371268,38.46291961,17.65858457,,,False,False,False,circle 1 to capsule clearance is -6.624 mm; minimum is 1.000 mm,13025.3559
1493,21.92052815,40.31028447,37.53734383,21.03060438,42.54552485,23.08013216,21.65594169,,,False,False,False,capsule edge clearance is -1.663 mm; minimum is 2.000 mm,13025.3559
1494,12.05511356,47.02802183,44.92197184,27.7746018,25.23809469,17.44062887,20.58021907,10728.53823,273.181,True,True,True,,13025.3559
1495,24.73953176,42.88764833,26.67105034,12.12765405,29.27970202,40.9573374,3.240988077,,,False,False,False,circle 1 to capsule clearance is -14.829 mm; minimum is 1.000 mm,13025.3559
1496,41.13346807,18.09512454,11.29546709,13.64735323,23.82136973,30.91309839,79.17086096,,,False,False,False,circle 1 to capsule clearance is -1.527 mm; minimum is 1.000 mm,13025.3559
1497,12.59381758,45.97581866,25.43697618,34.43092784,20.1587131,46.46235627,79.9923896,,,False,False,False,capsule edge clearance is -6.272 mm; minimum is 2.000 mm,13025.3559
1498,36.13832035,48.83028744,17.81502791,10.45902813,30.43524713,30.47453949,13.97748738,11552.9484,289.225,True,False,True,max_stress 289.225 exceeds limit 275,13025.3559
1499,48.29032669,36.45562323,16.00324692,45.96398028,42.78124133,47.90506194,64.83923724,,,False,False,False,capsule edge clearance is -6.719 mm; minimum is 2.000 mm,13025.3559
1500,15.38068384,35.83064591,51.33958587,28.55402001,12.92197747,37.02331001,76.59936276,,,False,False,False,circle 1 to capsule clearance is -14.385 mm; minimum is 1.000 mm,13025.3559
1501,31.37463098,46.9423688,23.33017685,40.44190234,44.77688867,41.0006517,8.164765668,,,False,False,False,capsule edge clearance is -4.650 mm; minimum is 2.000 mm,13025.3559
1502,27.51052049,17.80002338,33.01485313,30.21827779,31.25102119,23.92906937,78.534659,,,False,False,False,circle 1 to circle 2 clearance is -1.417 mm; minimum is 1.000 mm,13025.3559
1503,24.50612615,40.79483879,34.85580223,19.53535086,47.72095671,22.65458916,55.56872957,,,False,False,False,capsule edge clearance is -2.289 mm; minimum is 2.000 mm,13025.3559
1504,48.85063055,38.9423084,34.00751413,23.56188945,32.33427506,30.14048087,62.34354621,,,False,False,False,circle 2 to capsule clearance is -11.928 mm; minimum is 1.000 mm,13025.3559
1505,27.03539952,17.35493722,22.45202905,27.74492959,33.08576528,12.83518839,84.22819216,,,False,False,False,capsule edge clearance is -7.101 mm; minimum is 2.000 mm,13025.3559
1506,42.7121453,15.99021248,48.35136967,17.44387487,30.87599096,19.070667,7.213323872,,,False,False,False,circle 1 to circle 2 clearance is -9.176 mm; minimum is 1.000 mm,13025.3559
1507,20.71544606,37.82522704,9.80942878,51.24992658,45.82570173,42.05501538,68.20142069,,,False,False,False,capsule edge clearance is -1.161 mm; minimum is 2.000 mm,13025.3559
1508,25.91280526,12.91659247,46.54451209,50.09435845,13.34347244,38.98569322,4.273231369,,,False,False,False,capsule edge clearance is -6.622 mm; minimum is 2.000 mm,13025.3559
1509,18.65587304,44.69017131,16.65981165,11.39742847,16.03715125,31.93056401,73.17127632,,,False,False,False,circle 1 to capsule clearance is -10.299 mm; minimum is 1.000 mm,13025.3559
1510,17.36939038,43.63479964,15.63245961,12.55671487,36.48808749,14.58702039,81.36473852,,,False,False,False,capsule edge clearance is -5.271 mm; minimum is 2.000 mm,13025.3559
1511,30.45287738,19.97738216,37.76279166,45.45747901,39.46041515,35.97085406,87.21871976,,,False,False,False,circle 1 to capsule clearance is -6.266 mm; minimum is 1.000 mm,13025.3559
1512,13.46196591,12.24609914,24.98173189,20.78573517,44.2834459,23.2191507,36.19811442,,,False,False,False,capsule edge clearance is -1.871 mm; minimum is 2.000 mm,13025.3559
1513,19.7526981,11.48453453,40.04640478,26.60431184,19.65116473,37.33443684,11.43552298,,,False,False,False,capsule edge clearance is -0.101 mm; minimum is 2.000 mm,13025.3559
1514,43.43831344,21.90446326,22.84823725,25.19239622,35.36594216,41.2935332,27.73905434,,,False,False,False,circle 1 to capsule clearance is -2.603 mm; minimum is 1.000 mm,13025.3559
1515,11.70914862,24.46290926,44.14510343,27.27148696,23.07189735,17.20286859,48.09349722,,,False,False,False,capsule edge clearance is 0.400 mm; minimum is 2.000 mm,13025.3559
1516,42.07973796,23.22025173,38.56742935,11.72553337,14.46746625,40.78800214,12.4087415,,,False,False,False,capsule edge clearance is -5.241 mm; minimum is 2.000 mm,13025.3559
1517,39.70958466,34.68871983,30.33308593,30.51840158,34.55296479,14.00460748,71.49043629,,,False,False,False,capsule edge clearance is -5.349 mm; minimum is 2.000 mm,13025.3559
1518,36.82653812,33.22645914,26.68095403,16.53492641,28.94782456,44.60314161,1.489422501,,,False,False,False,circle 1 to capsule clearance is -5.332 mm; minimum is 1.000 mm,13025.3559
1519,40.26008353,13.07247313,10.35158579,38.81628201,17.75392966,33.78360431,4.529982077,,,False,False,False,capsule edge clearance is -2.207 mm; minimum is 2.000 mm,13025.3559
1520,22.66157114,41.72090076,36.36131176,38.09362433,42.81961559,25.82118173,49.91131259,,,False,False,False,capsule edge clearance is 1.631 mm; minimum is 2.000 mm,13025.3559
1521,15.15979287,29.7606927,28.9238368,48.17680963,24.08683887,16.49558971,46.94690488,,,False,False,False,capsule edge clearance is -0.138 mm; minimum is 2.000 mm,13025.3559
1522,29.87578706,36.71852135,49.23062401,9.806166917,43.48170521,24.06209368,16.3093333,,,False,False,False,capsule edge clearance is -2.979 mm; minimum is 2.000 mm,13025.3559
1523,16.02732419,31.569242,27.88562101,12.93061809,20.59317603,38.00415967,67.48133456,,,False,False,False,circle 1 to capsule clearance is -9.818 mm; minimum is 1.000 mm,13025.3559
1524,44.03436356,32.10074606,11.72108811,43.61930936,15.80352951,45.1335468,50.9497279,,,False,False,False,capsule edge clearance is -2.341 mm; minimum is 2.000 mm,13025.3559
1525,44.48591421,44.07625293,42.69189355,37.54291232,43.96332474,18.23976593,10.18574664,,,False,False,False,capsule edge clearance is -3.766 mm; minimum is 2.000 mm,13025.3559
1526,45.01649706,20.55713637,41.83429589,39.43952017,23.55604003,33.59283207,20.20616168,,,False,False,False,circle 1 to capsule clearance is -3.436 mm; minimum is 1.000 mm,13025.3559
1527,32.9604264,19.50067668,20.62929861,45.97845173,40.10185258,42.95759955,6.811406451,,,False,False,False,capsule edge clearance is -0.014 mm; minimum is 2.000 mm,13025.3559
1528,17.96774565,38.65759436,17.16566297,42.8334813,34.80515735,40.08040524,46.22699715,,,False,False,False,circle 1 to circle 2 clearance is -10.748 mm; minimum is 1.000 mm,13025.3559
1529,16.57485099,48.91098152,8.386099904,40.15071477,41.61141461,34.74257928,88.33936645,,,False,False,False,circle 1 to circle 2 clearance is -3.008 mm; minimum is 1.000 mm,13025.3559
1530,23.36095361,35.34108194,27.24879586,24.59582775,20.12616736,44.73559988,45.22907807,,,False,False,False,capsule edge clearance is -1.110 mm; minimum is 2.000 mm,13025.3559
1531,14.87470669,36.22399816,30.24641028,14.12984922,22.22786018,30.7944984,41.51215923,,,False,False,False,circle 1 to capsule clearance is -15.692 mm; minimum is 1.000 mm,13025.3559
1532,40.67896922,47.14863722,29.13827845,32.81572252,13.47877342,29.122678,57.63364079,,,False,False,False,capsule edge clearance is -0.713 mm; minimum is 2.000 mm,13025.3559
1533,36.30490254,26.5357932,41.36578408,41.10250832,22.58894189,30.54544873,70.68113138,,,False,False,False,circle 1 to circle 2 clearance is 0.421 mm; minimum is 1.000 mm,13025.3559
1534,33.93473557,30.65901612,12.95562685,37.22644178,26.16027293,15.48741122,84.30869639,,,False,False,False,capsule edge clearance is -4.451 mm; minimum is 2.000 mm,13025.3559
1535,16.11263446,34.84521539,25.29881891,44.01824621,36.3627712,46.07016498,33.74534495,,,False,False,False,capsule edge clearance is -0.514 mm; minimum is 2.000 mm,13025.3559
1536,41.88006556,42.41656226,43.23384772,36.49248939,27.31613522,12.21365416,63.50153779,,,False,False,False,capsule edge clearance is -6.473 mm; minimum is 2.000 mm,13025.3559
1537,22.18443466,38.15058647,18.00823778,21.94120924,12.12716175,32.41157621,26.54046552,,,False,False,False,capsule edge clearance is -6.556 mm; minimum is 2.000 mm,13025.3559
1538,13.97400276,25.12517194,31.6014073,51.62910038,21.09102157,26.99288979,24.56275644,,,False,False,False,circle 1 to capsule clearance is -11.843 mm; minimum is 1.000 mm,13025.3559
1539,21.99377146,34.2549725,17.52948795,31.10877671,47.02421157,38.63934752,77.79267632,,,False,False,False,capsule edge clearance is 1.643 mm; minimum is 2.000 mm,13025.3559
1540,31.20671003,27.61322714,51.58315933,34.77036024,18.58514654,13.05291312,15.20521571,,,False,False,False,capsule edge clearance is -0.977 mm; minimum is 2.000 mm,13025.3559
1541,12.19262913,46.05942324,9.592936127,22.94257674,38.91171203,15.10925542,74.59744081,,,False,False,False,capsule edge clearance is -4.442 mm; minimum is 2.000 mm,13025.3559
1542,45.72936627,25.77304969,47.00857051,34.13916502,38.24773385,16.15418525,13.18248186,,,False,False,False,circle 1 to circle 2 clearance is -6.537 mm; minimum is 1.000 mm,13025.3559
1543,11.36678557,14.54329155,15.08069812,47.59632607,28.58418524,20.6894578,29.84415192,,,False,False,False,circle 1 to capsule clearance is -2.601 mm; minimum is 1.000 mm,13025.3559
1544,20.20168907,45.57370478,18.77086928,18.4001146,33.56750341,19.8930606,52.96856151,,,False,False,False,circle 1 to capsule clearance is 0.252 mm; minimum is 1.000 mm,13025.3559
1545,14.45892493,47.55801541,40.69741609,50.56728633,37.24391477,17.66453166,61.23187542,,,False,False,False,capsule edge clearance is -0.793 mm; minimum is 2.000 mm,13025.3559
1546,32.01878426,19.05846679,38.08365933,18.87428673,46.15417719,36.4265732,2.389597965,,,False,False,False,capsule edge clearance is -6.143 mm; minimum is 2.000 mm,13025.3559
1547,28.53089712,14.89229786,39.3818268,42.46900781,12.68863617,47.24492371,43.42178643,,,False,False,False,capsule edge clearance is -3.890 mm; minimum is 2.000 mm,13025.3559
1548,38.47349422,27.72827505,11.48502249,32.13887308,41.01724605,27.88735479,56.23021157,,,False,False,False,circle 1 to capsule clearance is -14.297 mm; minimum is 1.000 mm,13025.3559
1549,26.64743385,30.99220782,12.26034298,14.54634086,18.98555757,19.63995447,37.4634845,,,False,False,False,capsule edge clearance is 1.564 mm; minimum is 2.000 mm,13025.3559
1550,28.98582773,13.75502833,44.8375697,44.58958209,26.82094638,32.72189482,14.72639056,11037.86764,349.24525,True,False,True,max_stress 349.245 exceeds limit 275,13025.3559
1551,43.09188956,39.84213008,9.162493582,8.117979116,21.34711686,34.55252268,36.78117442,,,False,False,False,circle 1 to capsule clearance is 0.845 mm; minimum is 1.000 mm,13025.3559
1552,36.85762944,28.49228253,50.73033447,35.81888892,24.66016665,22.48684796,80.58901951,,,False,False,False,circle 1 to circle 2 clearance is 0.689 mm; minimum is 1.000 mm,13025.3559
1553,29.25561074,23.00439424,14.38001395,16.21125627,35.90022367,39.47396683,59.6503788,,,False,False,False,circle 1 to capsule clearance is -2.444 mm; minimum is 1.000 mm,13025.3559
1554,46.16251812,40.89988941,21.22051899,22.09486318,21.94335712,29.3246579,43.06802398,,,False,False,False,circle 2 to capsule clearance is -7.725 mm; minimum is 1.000 mm,13025.3559
1555,48.15035016,29.19274058,35.48051411,24.16921938,27.79895419,13.74423099,51.55745185,,,False,False,False,capsule edge clearance is -3.546 mm; minimum is 2.000 mm,13025.3559
1556,47.86178538,33.31887023,32.47561816,19.90823266,16.61056355,36.81039859,18.6788925,,,False,False,False,capsule edge clearance is -2.731 mm; minimum is 2.000 mm,13025.3559
1557,28.17237737,20.71147478,35.88711232,35.01673671,29.92394013,31.56637543,32.23587708,,,False,False,False,circle 1 to capsule clearance is -6.384 mm; minimum is 1.000 mm,13025.3559
1558,38.05689084,21.43518523,19.62611454,20.91417085,28.10194324,27.52831713,38.77952546,,,False,False,False,circle 1 to capsule clearance is -15.015 mm; minimum is 1.000 mm,13025.3559
1559,25.26067739,18.42727481,33.48954949,9.125780867,40.54887147,46.30939,21.08199929,,,False,False,False,capsule edge clearance is 0.288 mm; minimum is 2.000 mm,13025.3559
1560,24.94389555,40.23967635,24.15933357,26.01715507,25.41235242,43.88843104,65.89951855,,,False,False,False,capsule edge clearance is -2.799 mm; minimum is 2.000 mm,13025.3559
1561,41.05928884,48.17210524,28.06422876,13.71061833,42.13699077,20.62584383,34.64592264,,,False,False,False,capsule edge clearance is 0.079 mm; minimum is 2.000 mm,13025.3559
1562,23.94659534,32.6185178,47.38510234,29.23530588,17.7786975,43.35659998,22.15285583,,,False,False,False,capsule edge clearance is -1.299 mm; minimum is 2.000 mm,13025.3559
1563,39.21895438,23.8225756,51.11883334,49.18264644,14.03269408,47.02838084,82.33669368,,,False,False,False,capsule edge clearance is -6.917 mm; minimum is 2.000 mm,13025.3559
1564,12.62354724,25.559011,19.9413923,29.08053702,31.87767615,37.65484174,29.07261486,,,False,False,False,circle 1 to circle 2 clearance is -6.879 mm; minimum is 1.000 mm,13025.3559
1565,32.43044376,26.76138938,13.57411478,33.62602353,45.54278394,25.19004777,65.26741997,,,False,False,False,capsule edge clearance is 1.727 mm; minimum is 2.000 mm,13025.3559
1566,35.12587809,42.16851513,36.94424935,41.72468559,42.50155609,26.659801,17.5928323,,,False,False,False,capsule edge clearance is -1.917 mm; minimum is 2.000 mm,13025.3559
1567,34.6257634,42.94615073,25.61580378,46.75508264,14.94811037,28.37336818,75.32166527,,,False,False,False,circle 1 to circle 2 clearance is -5.218 mm; minimum is 1.000 mm,13025.3559
1568,19.41686221,22.42634006,49.88089121,48.82454535,25.79551869,21.34012562,60.46698914,,,False,False,False,circle 1 to capsule clearance is -11.486 mm; minimum is 1.000 mm,13025.3559
1569,18.5865397,15.49976624,21.74453566,9.3410563,29.60142174,24.83411499,86.22293082,,,False,False,False,circle 1 to circle 2 clearance is -8.079 mm; minimum is 1.000 mm,13025.3559
1570,46.48061419,16.77924598,45.18847916,15.18425615,30.68717334,21.79124798,30.39249016,,,False,False,False,circle 1 to circle 2 clearance is -12.947 mm; minimum is 1.000 mm,13025.3559
1571,47.35880334,29.65588446,31.04121101,10.67241459,17.10679601,42.58477675,40.43293721,,,False,False,False,capsule edge clearance is 0.092 mm; minimum is 2.000 mm,13025.3559
1572,37.574747,44.96858674,42.12647445,28.22403504,34.06052476,35.20108664,69.55525621,,,False,False,False,circle 1 to capsule clearance is -9.795 mm; minimum is 1.000 mm,13025.3559
1573,35.65079846,11.91060456,45.73070198,46.69172265,37.47727675,25.93245877,24.06686807,,,False,False,False,circle 1 to capsule clearance is -2.952 mm; minimum is 1.000 mm,13025.3559
1574,33.64092405,16.41901846,48.62898135,17.29817937,38.66356322,18.31058938,53.82134809,,,False,False,False,capsule edge clearance is 0.721 mm; minimum is 2.000 mm,13025.3559
1575,21.31473471,36.85091278,14.55828863,31.82743853,47.0963343,47.75110323,76.20713113,,,False,False,False,capsule edge clearance is -7.391 mm; minimum is 2.000 mm,13025.3559
1576,44.93872804,11.8121719,36.51682999,44.37507846,36.37127112,36.43956522,35.99668968,,,False,False,False,circle 1 to capsule clearance is 0.850 mm; minimum is 1.000 mm,13025.3559
1577,41.22000441,41.41441287,26.87812072,28.81757783,12.39088273,18.78709346,18.64013965,,,False,False,False,capsule edge clearance is -6.953 mm; minimum is 2.000 mm,13025.3559
1578,39.75221645,29.27375859,32.90548244,18.22532912,41.68286742,38.48846658,57.37971473,,,False,False,False,circle 1 to circle 2 clearance is -2.002 mm; minimum is 1.000 mm,13025.3559
1579,13.07611825,15.12365681,42.85544139,25.26976139,23.44443324,31.40512854,70.70590532,,,False,False,False,circle 1 to capsule clearance is -1.334 mm; minimum is 1.000 mm,13025.3559
1580,20.57359193,12.71352028,25.8277952,20.01193899,45.64010127,46.12528112,78.33996541,,,False,False,False,capsule edge clearance is -5.867 mm; minimum is 2.000 mm,13025.3559
1581,26.67402378,28.40729223,41.00218588,26.85655581,20.53690273,34.16546765,3.757157398,,,False,False,False,capsule edge clearance is 0.564 mm; minimum is 2.000 mm,13025.3559
1582,27.46831207,47.51743165,30.85250909,46.57254176,28.75090346,14.92429896,38.27106124,,,False,False,False,capsule edge clearance is -0.318 mm; minimum is 2.000 mm,13025.3559
1583,25.72248911,26.22665184,45.67669033,24.88223854,14.18854972,32.81291379,61.6777301,,,False,False,False,capsule edge clearance is 0.758 mm; minimum is 2.000 mm,13025.3559
1584,34.95387941,34.38505222,44.34222782,12.36799822,15.3344086,30.58407696,21.86609957,,,False,False,False,capsule edge clearance is -3.766 mm; minimum is 2.000 mm,13025.3559
1585,16.47457087,25.69091588,49.97612871,33.61123491,33.6152031,33.92304311,53.57279801,,,False,False,False,circle 2 to capsule clearance is -0.521 mm; minimum is 1.000 mm,13025.3559
1586,47.79815563,38.86504837,42.05107232,50.78248076,25.42266821,39.89988802,24.38885617,,,False,False,False,circle 1 to circle 2 clearance is -1.769 mm; minimum is 1.000 mm,13025.3559
1587,28.88703926,25.77650386,8.011443484,22.72735172,13.87266932,24.51220009,16.53222281,,,False,False,False,capsule edge clearance is -5.611 mm; minimum is 2.000 mm,13025.3559
1588,48.4180551,28.18287924,48.18620585,28.35448642,40.74398841,45.7805234,72.89326804,,,False,False,False,capsule edge clearance is -5.228 mm; minimum is 2.000 mm,13025.3559
1589,16.87751823,36.60792378,29.72532245,29.91095492,12.79012229,23.11228643,51.27045981,,,False,False,False,capsule edge clearance is -2.530 mm; minimum is 2.000 mm,13025.3559
1590,33.27748163,35.04782014,23.26037378,15.68752676,32.91415339,13.87865926,12.60947601,,,False,False,False,circle 2 to capsule clearance is -13.158 mm; minimum is 1.000 mm,13025.3559
1591,14.15393379,21.0385341,34.14066022,11.24638589,26.65327928,40.94008245,68.18981743,,,False,False,False,capsule edge clearance is -0.045 mm; minimum is 2.000 mm,13025.3559
1592,21.06475644,32.38655547,11.72219672,47.47390494,33.45272975,21.90231822,10.97087928,,,False,False,False,circle 1 to capsule clearance is -8.394 mm; minimum is 1.000 mm,13025.3559
1593,47.04582023,30.06463804,37.0873783,11.64292958,14.40351379,33.19641828,28.11742978,,,False,False,False,capsule edge clearance is -4.121 mm; minimum is 2.000 mm,13025.3559
1594,30.97486439,32.00273877,50.41049371,30.75839149,23.63778406,26.71769574,17.93328587,,,False,False,False,circle 1 to capsule clearance is -9.213 mm; minimum is 1.000 mm,13025.3559
1595,26.97387687,33.44949319,43.60457209,9.913946693,39.72703442,28.1673037,47.3846745,,,False,False,False,circle 1 to capsule clearance is -10.691 mm; minimum is 1.000 mm,13025.3559
1596,18.9340088,18.53634286,38.21045814,48.29772574,37.77561563,28.50472943,62.10646065,,,False,False,False,circle 2 to capsule clearance is -2.732 mm; minimum is 1.000 mm,13025.3559
1597,39.35842392,36.3317788,10.15141547,13.13105026,29.58922771,38.13358297,31.03694499,,,False,False,False,circle 1 to capsule clearance is -13.007 mm; minimum is 1.000 mm,13025.3559
1598,17.53890862,41.28947147,16.92732534,14.83190275,43.07574591,39.41573067,2.601032394,,,False,False,False,capsule edge clearance is -3.063 mm; minimum is 2.000 mm,13025.3559
1599,15.73222698,39.90758436,22.23758369,37.263491,40.26754385,30.83017951,66.28045909,,,False,False,False,circle 1 to circle 2 clearance is -7.978 mm; minimum is 1.000 mm,13025.3559
1600,32.19589272,42.76023215,31.5601804,38.73142357,19.12105329,44.53312221,29.80247799,,,False,False,False,capsule edge clearance is 0.774 mm; minimum is 2.000 mm,13025.3559
1601,32.54610193,17.58916828,9.564851754,42.53807543,15.56197431,13.43695828,83.63320696,,,False,False,False,capsule edge clearance is -6.486 mm; minimum is 2.000 mm,13025.3559
1602,33.48588889,19.64597656,20.43016797,17.77853721,35.76769444,20.32958251,69.15841365,,,False,False,False,capsule edge clearance is 1.147 mm; minimum is 2.000 mm,13025.3559
1603,12.10941035,29.03324386,27.53676469,37.52986765,46.40187453,31.97609753,80.30514217,10589.92933,338.20075,True,False,True,max_stress 338.201 exceeds limit 275,13025.3559
1604,33.86173912,30.37059821,21.53126577,39.69941894,17.36953283,21.21723394,4.920284917,,,False,False,False,capsule edge clearance is -2.584 mm; minimum is 2.000 mm,13025.3559
1605,30.72673103,14.31565939,14.28518793,39.49450131,38.20371531,29.12294364,37.22322205,,,False,False,False,circle 1 to capsule clearance is -0.186 mm; minimum is 1.000 mm,13025.3559
1606,46.86477927,31.39512663,19.02074634,43.36693906,19.98752303,18.44816049,56.00687618,,,False,False,False,capsule edge clearance is 0.584 mm; minimum is 2.000 mm,13025.3559
1607,23.47436415,42.24216407,17.5272721,36.23150865,40.99592517,13.94959921,39.90640837,,,False,False,False,capsule edge clearance is -1.570 mm; minimum is 2.000 mm,13025.3559
1608,13.93461024,22.06983875,38.88479813,19.49121187,32.47847378,42.73982229,57.02823829,,,False,False,False,capsule edge clearance is -0.727 mm; minimum is 2.000 mm,13025.3559
1609,34.58833947,31.00129181,19.69080841,24.23873798,35.26728892,47.69440285,32.11416289,,,False,False,False,capsule edge clearance is -1.840 mm; minimum is 2.000 mm,13025.3559
1610,14.74218686,13.62511136,32.45340242,9.467726094,44.57128062,29.31854194,59.31380168,,,False,False,False,capsule edge clearance is 1.550 mm; minimum is 2.000 mm,13025.3559
1611,19.5578965,44.19656683,44.57350142,31.06126496,29.27653545,35.53002037,1.841461568,,,False,False,False,circle 1 to capsule clearance is -8.150 mm; minimum is 1.000 mm,13025.3559
1612,38.3184562,23.82828514,39.7508061,33.90698408,30.00485582,44.84959791,76.74103957,,,False,False,False,capsule edge clearance is -4.516 mm; minimum is 2.000 mm,13025.3559
1613,19.64564136,48.67401388,15.00148713,49.90434543,47.47976206,22.5008352,45.34873648,,,False,False,False,capsule edge clearance is -3.765 mm; minimum is 2.000 mm,13025.3559
1614,35.76099798,20.50931693,16.4697562,15.39592271,31.73185954,46.82753392,75.06530953,,,False,False,False,capsule edge clearance is -6.405 mm; minimum is 2.000 mm,13025.3559
1615,28.48871459,27.59068039,15.33129414,21.66983534,43.27610671,29.97531375,13.89082891,,,False,False,False,capsule edge clearance is -2.911 mm; minimum is 2.000 mm,13025.3559
1616,23.81002868,16.23800481,41.70473264,38.1563469,25.74074759,45.45903199,43.84640588,,,False,False,False,capsule edge clearance is -1.618 mm; minimum is 2.000 mm,13025.3559
1617,42.0046219,43.64388891,24.65320272,13.48079671,34.80492288,15.9225842,81.94396964,,,False,False,False,capsule edge clearance is -3.954 mm; minimum is 2.000 mm,13025.3559
1618,45.43246371,36.92751925,49.56041896,51.73267913,16.18613079,17.96240278,6.140924635,,,False,False,False,capsule edge clearance is -3.742 mm; minimum is 2.000 mm,13025.3559
1619,11.65243504,24.58112624,39.1080273,18.90965545,27.87692446,43.72878262,65.45648624,,,False,False,False,capsule edge clearance is -2.599 mm; minimum is 2.000 mm,13025.3559
1620,37.14781138,45.31653442,23.92305181,26.36797482,24.44413015,35.10241322,39.05293397,,,False,False,False,circle 1 to capsule clearance is -0.564 mm; minimum is 1.000 mm,13025.3559
1621,11.00158633,38.14353195,47.48191261,31.5672116,42.54547746,12.47497235,22.9439527,,,False,False,False,capsule edge clearance is -1.557 mm; minimum is 2.000 mm,13025.3559
